EmployeeID,Age,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_num
1462,45,21,1,3,22890,4.0,13,0,9.0,3,3,0,2,0
1463,37,2,3,1,40010,6.0,11,1,17.0,2,1,0,0,1
1464,39,22,3,1,129650,0.0,19,1,20.0,2,19,11,8,0
1465,29,4,3,2,35390,1.0,18,0,6.0,2,6,1,5,0
1466,42,5,4,1,60290,3.0,17,1,10.0,5,3,0,2,0
1467,29,2,4,1,26790,2.0,15,0,10.0,2,3,0,2,0
1468,25,25,2,2,37020,0.0,20,0,5.0,4,4,1,2,0
1469,42,18,2,1,23980,0.0,14,1,10.0,2,9,7,8,0
1470,40,28,3,2,54680,0.0,12,0,22.0,6,21,3,9,0
1471,51,6,2,1,131160,1.0,11,0,1.0,6,1,0,0,0
1472,31,10,1,1,41890,0.0,23,1,6.0,3,5,1,4,1
1473,32,17,4,4,193280,1.0,15,3,5.0,2,5,0,3,0
1474,38,2,5,3,83210,3.0,11,3,13.0,5,8,7,5,0
1475,32,10,1,1,23420,4.0,12,2,9.0,2,6,0,4,0
1476,46,8,3,4,40710,3.0,13,0,28.0,5,7,7,7,0
1477,28,11,2,2,58130,2.0,20,1,5.0,2,0,0,0,1
1478,29,18,3,2,31430,2.0,22,3,10.0,2,0,0,0,0
1479,31,1,3,3,20440,0.0,21,0,10.0,2,9,7,8,0
1480,25,7,4,4,134640,1.0,13,1,6.0,2,6,1,5,0
1481,45,17,2,2,79910,0.0,13,2,21.0,2,20,4,10,0
1482,36,28,1,1,33770,0.0,12,2,16.0,2,15,10,11,0
1483,55,14,4,1,55380,0.0,17,0,37.0,2,36,4,13,0
1484,47,1,1,1,57620,1.0,11,2,10.0,4,10,9,9,1
1485,28,1,3,1,25920,1.0,14,0,5.0,2,5,0,4,0
1486,37,1,3,2,53460,4.0,11,0,7.0,2,5,0,1,0
1487,21,3,2,1,42130,1.0,12,3,3.0,3,3,1,0,0
1488,37,1,3,2,41270,2.0,13,1,15.0,2,5,0,2,0
1489,35,7,4,1,24380,7.0,16,0,10.0,5,7,6,2,0
1490,38,8,3,1,68700,1.0,11,1,8.0,5,8,7,7,0
1491,26,1,4,2,104470,1.0,18,0,6.0,3,6,1,4,0
1492,50,8,4,1,96670,3.0,23,0,28.0,2,10,1,6,0
1493,53,11,4,2,21480,3.0,11,0,21.0,2,5,1,3,0
1494,42,4,4,1,89260,1.0,14,0,20.0,4,20,11,6,0
1495,29,16,4,1,65130,1.0,11,1,10.0,2,10,0,9,0
1496,55,1,4,1,67990,3.0,11,0,12.0,2,10,0,8,0
1497,26,9,3,1,162910,1.0,22,0,5.0,3,5,3,3,0
1498,37,5,1,1,27050,1.0,11,0,17.0,2,17,5,7,0
1499,44,1,2,2,103330,3.0,14,1,19.0,2,1,0,0,1
1500,38,2,3,1,44480,9.0,12,0,10.0,3,2,1,2,0
1501,26,4,3,3,68540,2.0,11,0,5.0,5,3,0,2,1
1502,28,7,3,1,96370,1.0,13,0,5.0,6,5,0,2,0
1503,49,1,1,2,35910,9.0,13,0,22.0,2,3,1,2,0
1504,36,5,3,3,54050,4.0,14,0,10.0,2,8,7,7,0
1505,31,9,4,1,46840,1.0,16,1,2.0,4,2,2,2,0
1506,26,8,3,2,157870,1.0,12,2,8.0,5,8,7,4,1
1507,37,9,1,1,15140,1.0,14,0,4.0,3,4,1,2,0
1508,42,2,2,3,29560,5.0,13,0,23.0,2,20,4,8,0
1509,18,1,4,1,23350,1.0,14,2,0.0,3,0,0,0,1
1510,35,20,2,1,51540,0.0,19,0,12.0,2,11,6,9,0
1511,36,8,3,3,69620,4.0,12,2,4.0,2,1,0,0,0
1512,51,2,3,2,56750,5.0,13,0,13.0,2,4,1,2,0
1513,41,29,1,1,23790,1.0,12,0,22.0,6,22,0,4,0
1514,18,7,3,1,38120,1.0,15,0,0.0,3,0,0,0,0
1515,28,9,3,1,46480,0.0,23,2,9.0,2,8,0,7,0
1516,31,8,1,1,29360,4.0,12,1,10.0,2,8,7,7,0
1517,39,5,4,2,21050,0.0,20,0,19.0,3,18,3,7,0
1519,32,2,3,2,27060,1.0,21,1,13.0,4,13,4,8,0
1520,38,5,2,3,63840,3.0,19,2,19.0,4,10,0,1,0
1521,58,2,3,2,39680,2.0,13,2,12.0,3,5,1,2,0
1523,31,7,4,2,132250,3.0,21,1,9.0,2,2,1,0,0
1524,45,3,1,1,35400,1.0,13,0,24.0,6,24,9,11,0
1525,31,16,4,2,28040,0.0,19,2,3.0,0,2,2,2,0
1526,33,9,3,4,193920,6.0,12,1,12.0,3,10,8,8,0
1527,39,1,4,1,196650,1.0,22,1,21.0,6,21,11,10,0
1528,43,7,4,4,24390,0.0,15,0,9.0,2,8,1,7,0
1529,49,1,3,3,73140,7.0,22,0,25.0,2,7,0,7,0
1530,52,7,1,2,47740,2.0,18,1,11.0,2,8,7,7,1
1531,27,15,4,3,39020,1.0,22,0,4.0,2,4,1,2,0
1532,32,1,3,3,26620,1.0,11,1,13.0,6,13,11,9,0
1533,27,13,2,4,28560,1.0,12,2,5.0,5,5,0,4,0
1534,31,24,3,2,10810,4.0,11,3,13.0,4,7,1,7,0
1535,32,7,3,2,24720,7.0,13,0,10.0,2,7,0,7,0
1536,28,9,4,1,56730,5.0,14,1,5.0,4,3,2,2,1
1537,30,13,3,4,41970,1.0,13,0,11.0,3,10,1,9,0
1538,31,2,1,1,97130,1.0,17,0,10.0,5,10,8,9,0
1539,39,19,4,1,20620,1.0,13,0,21.0,4,21,13,3,0
1540,39,1,1,1,42840,4.0,17,1,12.0,0,1,0,0,1
1541,33,4,2,4,47880,3.0,11,1,9.0,0,7,0,1,0
1542,47,4,3,2,59060,4.0,23,0,21.0,4,3,1,1,0
1543,43,14,3,5,38860,1.0,17,2,9.0,2,9,0,0,0
1544,27,2,3,1,168230,0.0,17,0,6.0,3,5,1,4,0
1545,54,1,4,2,29330,3.0,12,2,20.0,2,4,0,3,0
1546,43,7,2,2,65000,8.0,23,0,10.0,3,1,0,0,0
1547,45,3,1,1,171740,9.0,14,1,12.0,6,10,9,8,0
1548,40,2,4,4,50330,2.0,14,2,6.0,6,4,0,2,0
1549,29,29,3,1,23070,1.0,13,1,7.0,0,7,0,7,1
1550,29,8,3,3,25870,0.0,22,2,4.0,3,3,2,2,0
1551,30,10,3,2,55070,1.0,12,2,10.0,2,10,1,2,0
1552,27,11,2,1,43930,1.0,18,1,8.0,2,8,0,7,0
1553,37,1,4,2,133480,7.0,14,0,8.0,4,6,0,4,0
1554,38,28,4,1,65830,0.0,12,0,12.0,1,11,2,9,0
1555,31,6,3,3,81030,1.0,15,1,11.0,5,11,4,10,0
1556,29,3,4,3,39780,1.0,11,0,7.0,0,7,1,7,0
1557,35,16,2,3,25440,0.0,13,1,17.0,3,16,0,13,0
1558,23,20,4,1,53990,1.0,23,0,4.0,2,4,0,2,0
1559,41,9,2,1,54870,6.0,19,2,8.0,0,5,1,2,0
1560,47,1,3,2,68340,3.0,16,1,5.0,2,0,0,0,0
1561,42,3,4,1,10910,2.0,22,0,16.0,0,1,0,0,0
1562,29,22,4,2,57360,1.0,22,0,4.0,1,4,0,2,0
1563,42,7,4,3,22260,0.0,12,1,4.0,3,3,1,0,0
1564,32,2,3,2,57470,1.0,13,0,8.0,0,8,0,7,0
1565,48,13,4,4,98540,3.0,16,1,15.0,2,0,0,0,0
1566,37,8,5,2,54670,4.0,12,0,13.0,2,7,6,7,0
1567,30,25,4,1,53800,7.0,21,1,4.0,0,2,2,2,0
1568,26,28,3,5,51510,1.0,15,3,8.0,3,8,7,7,0
1569,42,2,2,1,21330,3.0,13,2,14.0,2,1,0,0,0
1570,21,9,3,4,178750,1.0,12,0,3.0,5,3,1,2,1
1571,36,28,3,2,24320,4.0,22,0,7.0,4,1,0,0,0
1572,36,6,3,2,47710,4.0,13,1,16.0,2,13,1,12,0
1573,57,21,4,5,191610,2.0,18,0,15.0,2,3,1,2,0
1574,40,8,3,2,50870,3.0,14,1,10.0,3,7,1,7,0
1575,21,1,5,2,28630,1.0,14,0,3.0,2,3,2,2,0
1576,33,28,2,5,55610,1.0,21,1,1.0,3,1,0,0,1
1577,37,5,3,4,21440,6.0,19,0,17.0,3,5,0,3,0
1578,46,2,4,2,30650,2.0,11,0,7.0,3,1,0,0,0
1579,41,16,1,1,28100,1.0,11,0,8.0,3,8,7,7,1
1580,50,9,3,3,98880,6.0,15,0,20.0,2,4,1,3,0
1581,40,8,3,1,86280,2.0,20,0,8.0,2,6,1,0,1
1582,31,1,3,4,28670,0.0,24,0,3.0,5,2,2,2,0
1583,21,10,2,1,53730,1.0,12,1,1.0,2,1,0,0,1
1584,29,1,3,2,66670,9.0,12,1,6.0,6,3,1,2,0
1585,35,29,3,3,50030,9.0,15,0,10.0,2,1,0,0,0
1586,27,2,3,1,23670,1.0,12,1,5.0,2,5,0,4,0
1587,28,2,2,3,28580,1.0,12,0,7.0,2,7,0,7,0
1588,49,2,3,2,52040,8.0,14,1,26.0,3,5,0,0,0
1589,51,1,2,1,41050,4.0,22,1,18.0,2,7,0,7,0
1590,36,15,2,1,96790,4.0,12,0,6.0,1,2,2,2,0
1591,34,7,3,1,56170,8.0,25,1,9.0,3,5,0,4,1
1592,55,26,3,1,104480,2.0,13,0,30.0,3,5,1,2,0
1593,24,1,3,5,28970,1.0,18,3,5.0,4,5,0,3,0
1594,30,3,3,2,59680,1.0,13,0,1.0,3,1,0,0,0
1595,26,14,3,2,75100,0.0,18,3,7.0,3,6,0,4,1
1596,22,16,5,1,29910,1.0,19,2,2.0,3,2,1,2,0
1597,36,1,3,5,196360,1.0,12,1,10.0,3,10,9,0,0
1598,30,3,2,3,11290,9.0,19,0,3.0,2,1,0,0,1
1599,37,10,1,1,133410,1.0,14,1,18.0,3,18,12,17,0
1600,40,6,2,3,43320,7.0,14,2,8.0,3,5,1,3,0
1601,42,2,3,4,110310,3.0,12,1,8.0,2,5,1,2,0
1602,37,9,1,3,44400,2.0,11,1,18.0,3,1,0,1,0
1603,43,10,2,1,46170,1.0,11,0,25.0,2,25,3,9,0
1604,40,6,2,1,26470,6.0,13,0,20.0,2,1,0,0,0
1605,54,9,3,2,63230,4.0,23,1,24.0,2,4,1,2,0
1606,34,28,3,1,56770,9.0,20,1,6.0,3,3,1,2,0
1607,31,10,4,3,21870,1.0,15,1,13.0,2,13,3,12,0
1608,43,14,3,1,37480,7.0,14,2,8.0,3,3,1,2,0
1609,43,27,4,2,39770,4.0,18,1,8.0,3,5,0,2,0
1610,25,7,2,1,86330,1.0,19,1,5.0,2,5,1,3,0
1611,37,1,3,3,20080,3.0,22,0,15.0,5,13,10,7,0
1612,31,24,1,3,44400,1.0,13,1,4.0,2,4,3,2,0
1613,39,26,4,1,30670,1.0,20,1,21.0,5,21,1,6,0
1614,56,20,4,3,53210,9.0,14,0,36.0,1,7,7,7,0
1615,30,5,4,2,54100,0.0,17,1,6.0,2,5,4,4,0
1616,41,7,3,3,27820,1.0,14,0,10.0,2,10,0,7,0
1617,28,7,3,3,119570,1.0,13,0,10.0,2,10,1,8,0
1618,25,5,2,3,26600,5.0,13,0,6.0,3,2,0,2,1
1619,52,26,2,2,33750,2.0,21,0,28.0,2,5,0,4,0
1620,45,2,3,1,50980,3.0,14,1,8.0,4,2,0,2,0
1621,52,12,3,2,48780,2.0,11,1,31.0,3,5,1,4,0
1622,42,10,3,2,28370,2.0,13,1,19.0,0,5,0,2,0
1623,30,25,3,1,24060,2.0,20,1,11.0,5,5,0,2,0
1624,60,10,3,1,22690,5.0,18,1,33.0,4,29,11,10,0
1625,46,19,4,1,41080,2.0,14,0,19.0,5,10,0,8,0
1626,42,18,4,4,132060,0.0,13,2,7.0,2,6,0,4,0
1627,24,27,2,1,104220,1.0,17,1,6.0,0,5,1,4,1
1628,34,5,3,2,137440,0.0,20,1,3.0,3,2,1,0,1
1629,38,3,3,2,49070,1.0,11,1,1.0,3,1,0,0,0
1630,40,26,4,1,34820,0.0,18,1,21.0,2,20,1,12,0
1631,26,3,2,4,24360,1.0,24,0,3.0,2,3,0,2,0
1632,30,15,3,2,23800,4.0,18,3,9.0,2,5,1,4,0
1633,29,8,3,3,194310,1.0,11,0,10.0,3,10,0,7,0
1634,29,19,4,3,17900,5.0,16,1,6.0,4,2,1,1,1
1635,19,4,3,1,76440,1.0,15,2,1.0,2,1,0,0,1
1636,30,2,4,3,51310,0.0,15,1,10.0,2,9,7,8,0
1637,57,2,2,4,63060,3.0,12,1,32.0,3,1,0,0,0
1638,50,10,4,3,47870,0.0,12,0,28.0,3,27,15,7,0
1639,30,10,2,3,188800,0.0,22,1,12.0,3,11,6,7,0
1640,60,16,3,4,23390,4.0,20,0,22.0,4,18,13,11,0
1641,47,1,3,5,135700,5.0,16,2,20.0,2,5,0,4,0
1642,46,4,1,1,67120,6.0,21,1,26.0,3,3,0,1,0
1643,35,15,2,2,54060,0.0,12,1,6.0,2,5,4,3,0
1644,54,2,4,2,89380,7.0,11,3,19.0,2,1,0,0,0
1645,34,8,2,1,24390,3.0,11,2,14.0,2,7,5,7,0
1646,46,2,3,1,88370,2.0,18,0,15.0,3,3,1,2,0
1647,31,7,3,2,53430,1.0,14,1,13.0,3,13,0,8,0
1648,33,10,3,4,67280,7.0,22,0,15.0,2,7,7,7,1
1649,33,5,4,2,66520,7.0,25,0,8.0,5,4,1,3,1
1650,30,2,3,1,48500,0.0,12,1,4.0,4,3,1,2,0
1651,35,12,2,2,28090,4.0,23,1,10.0,2,8,0,0,0
1652,31,22,2,2,56890,3.0,15,2,12.0,2,1,0,0,1
1653,34,17,1,1,20010,9.0,22,1,11.0,5,3,0,2,1
1654,42,2,4,1,29770,4.0,15,3,8.0,3,2,2,0,0
1655,36,3,4,1,40250,1.0,11,0,10.0,3,10,9,7,0
1656,22,7,3,2,37850,5.0,13,2,4.0,2,2,1,2,1
1657,48,6,3,1,108540,2.0,14,1,14.0,6,9,6,7,0
1658,55,1,3,1,120310,3.0,11,0,37.0,5,10,7,7,0
1659,41,3,2,2,99360,7.0,17,1,16.0,2,14,1,10,0
1660,35,22,3,1,29660,9.0,18,0,15.0,2,11,6,9,0
1661,40,15,3,2,25710,7.0,14,0,22.0,1,20,5,13,0
1662,39,12,1,1,99910,1.0,16,1,8.0,3,8,0,7,0
1663,31,1,4,3,61420,4.0,13,2,10.0,2,6,0,5,0
1664,42,5,3,3,53900,1.0,14,0,10.0,3,10,5,8,0
1665,45,2,1,4,44040,0.0,23,0,9.0,2,8,3,7,0
1666,26,2,1,2,59930,0.0,12,0,8.0,3,7,1,0,1
1667,29,5,3,1,51300,4.0,11,0,8.0,3,3,1,2,0
1668,33,16,3,1,20900,4.0,16,0,10.0,2,6,0,5,0
1669,31,2,4,1,29090,9.0,14,2,10.0,2,5,0,1,0
1670,18,2,3,1,34680,1.0,18,2,0.0,4,0,0,0,1
1671,40,1,4,2,30680,3.0,19,0,20.0,3,1,0,1,0
1672,41,23,3,2,26700,2.0,15,2,10.0,2,8,0,7,0
1673,26,9,4,3,26930,5.0,17,3,8.0,3,0,0,0,0
1674,35,16,4,2,95260,1.0,15,0,5.0,2,5,0,3,0
1675,34,26,3,1,52370,1.0,19,1,10.0,3,10,5,7,0
1676,26,1,3,2,24260,1.0,22,0,1.0,3,1,0,0,1
1677,37,8,1,1,41930,4.0,16,1,12.0,5,6,1,2,0
1678,46,4,1,5,29110,5.0,13,0,28.0,3,2,1,2,0
1679,41,24,1,1,26610,7.0,14,1,22.0,2,18,11,8,0
1680,37,7,2,1,20280,1.0,16,1,9.0,3,9,7,7,0
1681,52,2,1,1,99800,3.0,11,1,18.0,2,10,6,9,0
1682,32,7,2,2,32980,8.0,22,0,6.0,4,4,1,2,1
1683,24,22,3,1,29350,0.0,14,2,3.0,5,2,2,1,0
1684,38,5,3,1,154270,3.0,16,1,18.0,2,1,0,0,0
1685,37,1,4,5,39440,6.0,11,2,8.0,3,6,4,3,0
1686,49,21,1,1,40110,1.0,18,2,31.0,2,31,0,9,0
1687,24,1,3,1,34070,1.0,15,2,6.0,2,6,1,4,0
1688,26,19,4,4,119940,1.0,14,1,6.0,6,5,1,4,0
1689,24,7,3,1,12320,1.0,12,0,1.0,4,1,0,0,0
1690,50,2,2,1,29600,1.0,14,3,32.0,2,32,10,7,0
1691,25,2,3,1,190940,1.0,16,0,7.0,3,7,0,6,0
1692,24,2,3,2,39190,1.0,21,0,6.0,3,6,1,2,1
1693,30,9,3,2,68250,1.0,14,0,1.0,2,1,0,0,1
1694,34,6,2,4,102480,1.0,12,1,6.0,4,6,1,3,0
1695,31,9,1,1,189470,2.0,12,2,9.0,2,3,1,2,1
1696,35,2,3,5,24960,4.0,17,3,9.0,3,3,0,2,0
1697,31,1,3,2,64650,4.0,17,0,13.0,3,7,5,7,0
1698,27,22,4,1,22060,0.0,14,1,6.0,4,5,0,3,0
1699,37,9,4,2,20860,4.0,14,0,17.0,3,3,1,0,0
1700,20,17,4,1,22930,1.0,13,2,1.0,3,1,0,0,0
1701,42,28,4,2,26450,1.0,15,0,10.0,5,10,2,2,0
1702,43,10,5,2,26830,4.0,11,0,21.0,3,1,0,0,0
1703,38,2,4,1,20140,3.0,17,1,8.0,5,0,0,0,0
1704,43,4,3,2,34190,3.0,11,1,10.0,5,8,4,7,0
1705,48,8,1,2,53760,7.0,13,1,21.0,3,3,0,2,0
1706,44,29,4,2,19510,4.0,22,3,10.0,4,2,0,2,0
1707,34,13,4,1,23410,1.0,20,2,8.0,3,8,0,6,0
1708,27,27,3,2,22930,0.0,18,0,5.0,0,4,0,2,1
1709,21,16,2,3,87260,1.0,11,1,3.0,2,3,1,2,0
1710,44,2,2,1,40110,4.0,14,1,26.0,2,2,0,1,0
1711,22,2,2,2,195450,0.0,14,0,3.0,3,2,2,2,0
1713,32,1,1,1,30220,1.0,16,1,6.0,3,6,0,5,0
1714,30,4,5,3,57720,1.0,17,0,1.0,3,1,0,0,0
1715,53,24,3,3,22690,7.0,11,1,18.0,2,14,8,10,0
1716,34,1,5,1,53810,1.0,12,0,10.0,0,10,8,8,0
1717,45,19,4,3,34410,2.0,13,1,5.0,5,1,0,0,1
1718,26,7,2,1,54540,1.0,13,1,3.0,5,3,0,2,0
1719,37,4,3,1,98840,1.0,14,0,10.0,3,10,7,8,0
1720,29,2,3,1,41570,1.0,17,3,6.0,2,6,1,2,0
1721,35,10,5,4,134580,1.0,11,0,17.0,3,17,11,8,0
1722,33,8,3,2,90690,3.0,25,1,15.0,3,13,4,7,0
1723,54,5,2,2,40140,2.0,19,1,16.0,4,9,7,1,0
1724,36,8,3,2,59150,2.0,13,1,13.0,3,3,0,2,0
1725,27,9,3,5,59930,0.0,14,1,5.0,3,4,1,1,0
1726,20,1,3,5,61620,1.0,12,3,1.0,2,1,1,1,1
1727,33,15,4,1,24060,1.0,11,0,10.0,3,10,9,7,1
1728,35,2,1,1,187400,1.0,19,1,1.0,2,1,0,0,0
1729,23,2,3,1,76370,2.0,11,1,5.0,3,3,0,2,0
1730,25,11,3,2,100960,0.0,11,1,4.0,3,3,1,2,0
1731,38,16,3,5,147560,0.0,20,1,8.0,3,7,0,5,0
1732,29,2,4,4,64990,1.0,18,3,10.0,3,10,2,8,0
1733,48,16,3,1,97240,3.0,13,0,12.0,2,2,2,2,0
1734,27,4,3,5,21940,1.0,12,0,6.0,5,6,0,4,0
1735,37,16,3,3,33880,3.0,11,0,4.0,2,1,0,0,0
1736,50,5,3,1,54730,1.0,19,1,20.0,2,20,3,8,0
1737,34,18,1,1,27030,1.0,21,1,9.0,2,8,7,7,0
1738,24,17,2,1,25010,9.0,12,0,4.0,3,2,2,0,1
1739,39,12,5,1,62200,1.0,14,2,20.0,2,20,11,10,0
1740,32,2,3,5,30380,1.0,11,0,10.0,5,10,0,8,0
1741,50,4,2,4,44240,3.0,14,1,18.0,2,4,1,3,1
1742,38,9,4,1,43120,0.0,12,1,10.0,2,9,1,8,0
1743,27,10,3,5,132450,1.0,23,1,9.0,3,9,0,7,0
1744,32,1,3,2,136640,3.0,14,0,10.0,6,7,7,7,0
1745,47,2,3,5,50210,2.0,17,0,20.0,3,7,1,7,0
1746,40,3,4,3,51260,5.0,18,0,20.0,2,18,1,12,0
1747,53,7,1,2,28590,3.0,18,1,32.0,2,5,1,3,0
1748,41,6,3,1,102390,3.0,24,3,23.0,3,21,12,6,0
1749,60,8,2,5,53290,8.0,20,0,10.0,3,2,2,2,0
1750,27,29,1,2,43250,1.0,14,0,9.0,2,9,1,7,0
1751,41,3,3,1,72600,1.0,16,0,22.0,2,22,2,10,0
1752,50,9,3,2,23220,7.0,25,1,4.0,0,2,2,2,0
1753,28,2,4,3,20750,7.0,18,3,10.0,0,7,3,7,1
1754,36,10,4,2,41520,9.0,19,1,10.0,3,8,0,5,0
1755,38,1,3,3,96190,4.0,13,1,10.0,2,1,0,0,0
1756,44,8,2,1,135030,2.0,12,0,9.0,6,5,1,4,0
1757,47,27,3,1,54410,9.0,22,1,28.0,6,22,11,13,0
1758,30,8,3,2,52090,7.0,14,1,10.0,3,8,7,7,0
1759,29,1,2,1,106730,1.0,13,3,1.0,2,1,0,0,0
1760,42,10,1,1,50100,6.0,21,3,7.0,3,2,2,2,1
1761,43,26,1,1,135490,3.0,11,2,7.0,3,2,2,2,0
1762,34,2,5,2,49990,3.0,12,2,10.0,2,5,4,3,0
1763,23,13,3,5,42210,1.0,11,1,5.0,4,4,0,2,0
1764,39,2,4,4,138720,9.0,12,3,12.0,3,8,3,6,0
1765,56,2,4,1,20420,7.0,12,0,30.0,6,10,1,1,0
1766,40,9,3,2,20730,0.0,14,0,5.0,3,4,2,3,0
1767,27,10,3,1,29560,8.0,13,0,9.0,6,7,0,7,0
1768,29,20,3,2,29260,1.0,15,1,2.0,3,2,2,2,0
1769,53,9,3,3,48090,2.0,18,0,19.0,2,2,2,2,0
1770,35,5,1,1,51630,2.0,18,2,16.0,4,1,0,0,0
1771,32,4,4,2,188440,1.0,19,0,10.0,3,10,4,7,0
1772,38,10,3,4,181720,6.0,12,2,6.0,5,1,0,1,0
1773,34,20,3,3,57440,3.0,19,1,7.0,4,0,0,0,0
1774,52,21,5,3,28890,1.0,11,1,34.0,2,34,1,16,0
1775,33,1,2,3,28710,1.0,17,3,10.0,2,10,7,8,1
1776,25,8,3,2,74840,1.0,15,0,6.0,3,6,1,4,0
1777,45,2,3,3,60740,0.0,14,0,9.0,2,8,3,1,0
1778,23,23,1,2,173280,1.0,17,1,2.0,2,2,0,2,0
1779,47,4,3,1,27740,4.0,13,1,8.0,2,5,1,3,1
1780,34,12,3,1,45050,1.0,12,0,6.0,3,6,1,4,0
1781,55,7,3,4,74280,5.0,12,0,24.0,2,5,1,4,1
1782,36,7,2,5,116310,1.0,18,1,10.0,2,10,0,9,0
1783,52,1,4,5,97380,0.0,18,2,5.0,2,4,1,2,0
1784,26,2,2,1,28350,3.0,11,1,5.0,2,2,2,0,0
1785,29,10,2,3,169590,4.0,14,3,11.0,5,8,1,1,0
1786,26,15,2,2,26130,6.0,19,1,6.0,2,4,1,2,1
1787,34,14,4,2,61460,2.0,12,0,10.0,3,4,1,3,0
1788,54,18,4,2,49630,9.0,15,1,9.0,2,5,1,4,0
1789,27,13,2,4,195370,0.0,12,0,5.0,5,4,1,1,0
1790,37,2,4,2,61720,0.0,11,0,6.0,1,5,4,3,0
1791,38,2,4,2,23680,6.0,11,1,17.0,3,15,4,12,0
1792,34,2,3,1,103120,1.0,12,0,6.0,2,6,1,3,0
1793,35,5,4,3,16750,1.0,16,0,3.0,6,3,0,2,0
1794,30,20,3,1,25230,3.0,13,1,7.0,2,2,0,2,0
1795,40,10,4,2,65670,1.0,13,1,8.0,3,8,3,7,0
1796,34,10,3,3,47390,5.0,24,2,6.0,2,3,1,2,0
1797,42,9,4,1,92080,1.0,15,1,24.0,2,24,14,9,0
1798,23,2,3,4,45590,1.0,18,1,1.0,2,0,0,0,1
1799,24,1,5,1,81890,1.0,14,1,1.0,3,1,0,0,0
1800,52,29,3,2,29420,8.0,11,1,9.0,1,5,1,4,0
1801,50,8,4,2,49410,5.0,11,1,30.0,3,4,0,3,0
1802,29,2,4,4,106500,1.0,13,2,1.0,2,1,0,0,1
1803,33,3,4,4,59020,0.0,12,1,14.0,2,13,3,7,0
1804,33,23,5,1,86390,5.0,16,2,6.0,3,3,0,2,1
1805,47,6,4,2,63470,1.0,14,0,26.0,2,26,3,0,0
1806,36,6,3,2,42000,0.0,22,0,10.0,3,9,0,5,0
1807,29,10,3,1,34520,1.0,11,0,10.0,3,10,0,7,0
1808,58,24,3,2,43170,7.0,17,0,40.0,2,31,13,8,1
1809,35,10,4,1,26320,3.0,13,3,7.0,3,2,2,2,0
1810,42,15,1,2,46680,9.0,18,2,8.0,2,4,0,2,0
1811,28,19,4,2,32040,6.0,16,1,5.0,4,2,2,1,1
1812,36,2,3,2,27200,4.0,14,1,8.0,3,5,0,4,0
1813,32,3,1,2,171810,1.0,14,0,14.0,2,14,6,8,0
1814,40,9,3,3,22380,6.0,14,0,10.0,3,1,0,0,0
1815,30,7,3,2,14830,5.0,13,0,12.0,3,0,0,0,0
1816,45,10,4,1,56050,1.0,12,2,1.0,2,1,0,0,0
1817,42,20,2,2,72950,1.0,15,0,10.0,3,9,7,8,0
1818,38,4,3,2,23060,2.0,19,1,13.0,5,4,1,2,0
1819,34,7,4,3,23480,1.0,14,1,6.0,3,5,1,3,0
1820,49,7,2,2,89980,1.0,14,2,9.0,2,9,7,7,1
1821,55,16,3,4,43190,4.0,11,0,12.0,3,9,7,3,1
1822,43,25,2,2,61320,6.0,13,0,22.0,3,4,1,0,0
1823,27,2,4,2,33460,1.0,21,1,9.0,2,9,0,8,0
1824,35,1,3,1,108550,3.0,13,1,17.0,2,8,1,6,0
1825,28,1,2,1,22310,1.0,12,0,8.0,3,8,7,5,0
1826,34,2,5,4,23230,0.0,17,0,4.0,2,3,0,2,0
1827,26,22,4,1,20240,1.0,23,0,8.0,2,8,1,7,1
1828,27,1,3,1,27130,1.0,11,0,0.0,2,0,0,0,0
1829,51,16,3,3,94390,2.0,15,3,29.0,0,20,4,17,0
1830,44,24,5,1,25660,9.0,11,1,10.0,3,5,2,3,0
1831,25,17,3,1,199260,7.0,11,3,6.0,5,4,0,1,0
1832,33,8,4,3,24510,1.0,13,1,9.0,3,9,0,8,0
1833,35,6,4,2,94190,1.0,24,1,6.0,5,6,1,1,0
1834,36,10,4,3,86860,1.0,13,0,18.0,2,18,4,11,0
1835,32,3,4,4,30380,2.0,20,0,8.0,3,5,0,3,0
1836,30,4,5,5,30580,9.0,14,1,10.0,2,5,0,3,0
1837,53,6,3,4,23250,7.0,18,1,35.0,1,5,0,4,0
1838,45,1,5,2,20880,4.0,15,3,18.0,2,5,0,2,0
1839,32,10,3,1,30720,5.0,12,0,9.0,4,5,1,3,0
1840,52,1,1,2,50060,3.0,16,1,31.0,2,9,0,0,0
1841,37,24,2,4,42570,4.0,15,0,9.0,2,1,0,0,0
1842,28,21,4,1,25000,1.0,16,2,6.0,3,5,0,4,0
1843,22,2,2,1,11020,6.0,19,0,4.0,3,2,2,2,0
1844,44,22,3,1,104530,2.0,11,1,10.0,2,3,0,2,0
1845,42,13,4,2,22880,5.0,16,1,8.0,4,2,2,2,0
1846,36,14,3,2,39290,0.0,24,0,6.0,6,5,0,3,0
1847,25,11,3,1,23110,1.0,11,1,5.0,2,5,0,3,0
1848,35,9,2,1,31400,1.0,13,1,17.0,2,17,5,15,0
1849,35,8,2,1,36900,1.0,13,1,10.0,2,10,7,8,1
